,estimator,min_score,mean_score,max_score,std_score,C,algorithm,alpha,criterion,gamma,hidden_layer_sizes,kernel,learning_rate,max_depth,n_estimators,n_neighbors,solver,splitter,weights
3795,mlp,0.5204081632653061,0.6112244897959183,0.7551020408163265,0.0982139544123752,,,3.5000000000000004e-05,,,"(10, 12)",,,,,,lbfgs,,
3673,mlp,0.5306122448979592,0.6755102040816326,0.7551020408163265,0.09050048264751724,,,3e-05,,,"(14, 10)",,,,,,lbfgs,,
2929,mlp,0.6173469387755102,0.6836734693877551,0.7551020408163265,0.05292368359138751,,,1e-05,,,"(8, 10)",,,,,,lbfgs,,
2535,gradient_boost,0.6989795918367347,0.7275510204081632,0.7551020408163265,0.020560654775112108,,,,,,,,0.18000000000000002,,17,,,,
3008,mlp,0.6071428571428571,0.7051020408163265,0.7551020408163265,0.05432176185390272,,,1e-05,,,"(14, 17)",,,,,,lbfgs,,
4206,mlp,0.6581632653061225,0.713265306122449,0.7551020408163265,0.039572896795235346,,,4.5e-05,,,"(16, 15)",,,,,,lbfgs,,
4136,mlp,0.6020408163265306,0.6704081632653062,0.7551020408163265,0.06450400256848615,,,4.5e-05,,,"(10, 17)",,,,,,lbfgs,,
3099,mlp,0.3826530612244898,0.5877551020408163,0.7551020408163265,0.15327875698469715,,,1.5000000000000002e-05,,,"(8, 12)",,,,,,lbfgs,,
4194,mlp,0.413265306122449,0.653061224489796,0.7551020408163265,0.1272445297279584,,,4.5e-05,,,"(15, 15)",,,,,,lbfgs,,
3584,mlp,0.1377551020408163,0.586734693877551,0.7551020408163265,0.23046319908128246,,,3e-05,,,"(6, 17)",,,,,,lbfgs,,
3959,mlp,0.14285714285714285,0.4877551020408163,0.7551020408163265,0.19671923895599766,,,4e-05,,,"(10, 8)",,,,,,lbfgs,,
2119,gradient_boost,0.6530612244897959,0.7142857142857142,0.7551020408163265,0.03664956121646525,,,,,,,,0.03,,25,,,,
3550,mlp,0.6581632653061225,0.7091836734693878,0.7551020408163265,0.04244211090425595,,,2.5e-05,,,"(17, 19)",,,,,,lbfgs,,
3204,mlp,0.6683673469387755,0.7030612244897958,0.7551020408163265,0.0311851158978288,,,1.5000000000000002e-05,,,"(17, 9)",,,,,,lbfgs,,
2663,mlp,0.6836734693877551,0.7193877551020409,0.7551020408163265,0.025202222520874406,,,3e-05,,,"(14,)",,,,,,lbfgs,,
2658,mlp,0.5714285714285714,0.6653061224489795,0.7551020408163265,0.07835246457327538,,,3e-05,,,"(9,)",,,,,,lbfgs,,
2447,gradient_boost,0.6632653061224489,0.716326530612245,0.7551020408163265,0.03771371145423741,,,,,,,,0.15000000000000002,,9,,,,
3392,mlp,0.14285714285714285,0.5081632653061224,0.7551020408163265,0.2082382818011541,,,2.5e-05,,,"(4, 17)",,,,,,lbfgs,,
3137,mlp,0.6377551020408163,0.7040816326530612,0.7551020408163265,0.04317182816593097,,,1.5000000000000002e-05,,,"(11, 14)",,,,,,lbfgs,,
2632,mlp,0.5306122448979592,0.6755102040816325,0.7551020408163265,0.07761812349280248,,,2e-05,,,"(11,)",,,,,,lbfgs,,
3466,mlp,0.6632653061224489,0.7020408163265306,0.7551020408163265,0.03484361444686504,,,2.5e-05,,,"(10, 19)",,,,,,lbfgs,,
4112,mlp,0.5306122448979592,0.6908163265306122,0.7551020408163265,0.08211591648461512,,,4.5e-05,,,"(8, 17)",,,,,,lbfgs,,
3196,mlp,0.6428571428571429,0.6959183673469388,0.7551020408163265,0.03601910733616893,,,1.5000000000000002e-05,,,"(16, 13)",,,,,,lbfgs,,
3971,mlp,0.14285714285714285,0.5744897959183674,0.7551020408163265,0.21979317073302035,,,4e-05,,,"(11, 8)",,,,,,lbfgs,,
4080,mlp,0.413265306122449,0.6071428571428571,0.7551020408163265,0.11544600509168122,,,4.5e-05,,,"(6, 9)",,,,,,lbfgs,,
3516,mlp,0.3877551020408163,0.6295918367346939,0.7551020408163265,0.12603589923791436,,,2.5e-05,,,"(15, 9)",,,,,,lbfgs,,
3170,mlp,0.4642857142857143,0.6551020408163265,0.7551020408163265,0.11429482470976204,,,1.5000000000000002e-05,,,"(14, 11)",,,,,,lbfgs,,
3601,mlp,0.576530612244898,0.6704081632653062,0.7551020408163265,0.06093468827279025,,,3e-05,,,"(8, 10)",,,,,,lbfgs,,
3954,mlp,0.6479591836734694,0.7,0.7551020408163265,0.04174953580709955,,,4e-05,,,"(9, 15)",,,,,,lbfgs,,
3086,mlp,0.5816326530612245,0.6581632653061225,0.7551020408163265,0.06890588986177197,,,1.5000000000000002e-05,,,"(7, 11)",,,,,,lbfgs,,
3079,mlp,0.5816326530612245,0.6816326530612244,0.7551020408163265,0.06303447025094082,,,1.5000000000000002e-05,,,"(6, 16)",,,,,,lbfgs,,
3173,mlp,0.6326530612244898,0.7142857142857142,0.7551020408163265,0.04231926806801574,,,1.5000000000000002e-05,,,"(14, 14)",,,,,,lbfgs,,
3665,mlp,0.6479591836734694,0.7010204081632653,0.7551020408163265,0.03528901319549097,,,3e-05,,,"(13, 14)",,,,,,lbfgs,,
3424,mlp,0.41836734693877553,0.5959183673469387,0.7551020408163265,0.13577181533452976,,,2.5e-05,,,"(7, 13)",,,,,,lbfgs,,
3258,mlp,0.5459183673469388,0.6581632653061225,0.7551020408163265,0.0683749615010243,,,2e-05,,,"(7, 15)",,,,,,lbfgs,,
2411,gradient_boost,0.6887755102040817,0.7326530612244897,0.7551020408163265,0.024276280108918982,,,,,,,,0.13,,49,,,,
3661,mlp,0.6377551020408163,0.6857142857142857,0.7551020408163265,0.039730453742717914,,,3e-05,,,"(13, 10)",,,,,,lbfgs,,
3019,mlp,0.6887755102040817,0.7173469387755101,0.7551020408163265,0.0259352347492629,,,1e-05,,,"(15, 16)",,,,,,lbfgs,,
3653,mlp,0.5816326530612245,0.6785714285714286,0.7551020408163265,0.06533800242278416,,,3e-05,,,"(12, 14)",,,,,,lbfgs,,
3024,mlp,0.45408163265306123,0.6408163265306122,0.7551020408163265,0.10308647902336368,,,1e-05,,,"(16, 9)",,,,,,lbfgs,,
4138,mlp,0.5561224489795918,0.6938775510204082,0.7551020408163265,0.07179207795648106,,,4.5e-05,,,"(10, 19)",,,,,,lbfgs,,
3931,mlp,0.3826530612244898,0.5989795918367345,0.7551020408163265,0.15750686702865638,,,4e-05,,,"(7, 16)",,,,,,lbfgs,,
3027,mlp,0.6224489795918368,0.7091836734693877,0.7551020408163265,0.045747983207060985,,,1e-05,,,"(16, 12)",,,,,,lbfgs,,
3248,mlp,0.41836734693877553,0.636734693877551,0.7551020408163265,0.13438430720942307,,,2e-05,,,"(6, 17)",,,,,,lbfgs,,
3429,mlp,0.42857142857142855,0.6081632653061224,0.7551020408163265,0.10576864097836683,,,2.5e-05,,,"(7, 18)",,,,,,lbfgs,,
4121,mlp,0.6428571428571429,0.6989795918367347,0.7551020408163265,0.0381801774160606,,,4.5e-05,,,"(9, 14)",,,,,,lbfgs,,
3627,mlp,0.6275510204081632,0.6857142857142857,0.7551020408163265,0.04727034621183863,,,3e-05,,,"(10, 12)",,,,,,lbfgs,,
3622,mlp,0.6785714285714286,0.7204081632653062,0.7551020408163265,0.02486950532031414,,,3e-05,,,"(9, 19)",,,,,,lbfgs,,
3621,mlp,0.5612244897959183,0.7010204081632653,0.7551020408163265,0.07176306519394794,,,3e-05,,,"(9, 18)",,,,,,lbfgs,,
3208,mlp,0.6377551020408163,0.7040816326530612,0.7551020408163265,0.04043186276767132,,,1.5000000000000002e-05,,,"(17, 13)",,,,,,lbfgs,,
3932,mlp,0.37755102040816324,0.5561224489795918,0.7551020408163265,0.13916511935699852,,,4e-05,,,"(7, 17)",,,,,,lbfgs,,
4222,mlp,0.6683673469387755,0.7112244897959183,0.7551020408163265,0.02824153572060823,,,4.5e-05,,,"(17, 19)",,,,,,lbfgs,,
46,knn,0.7091836734693877,0.7306122448979592,0.7551020408163265,0.01864863967601743,,ball_tree,,,,,,,,,5,,,uniform
16,knn,0.6989795918367347,0.7295918367346939,0.7551020408163265,0.022121921825182432,,auto,,,,,,,,,9,,,uniform
92,knn,0.6989795918367347,0.7295918367346939,0.7551020408163265,0.022121921825182432,,kd_tree,,,,,,,,,9,,,uniform
60,knn,0.7040816326530612,0.7285714285714284,0.7551020408163265,0.022215858221507376,,ball_tree,,,,,,,,,12,,,uniform
54,knn,0.6989795918367347,0.7295918367346939,0.7551020408163265,0.022121921825182432,,ball_tree,,,,,,,,,9,,,uniform
98,knn,0.7040816326530612,0.7285714285714284,0.7551020408163265,0.022215858221507376,,kd_tree,,,,,,,,,12,,,uniform
122,knn,0.7091836734693877,0.7306122448979592,0.7551020408163265,0.01864863967601743,,brute,,,,,,,,,5,,,uniform
22,knn,0.7040816326530612,0.7285714285714284,0.7551020408163265,0.022215858221507376,,auto,,,,,,,,,12,,,uniform
84,knn,0.7091836734693877,0.7306122448979592,0.7551020408163265,0.01864863967601743,,kd_tree,,,,,,,,,5,,,uniform
130,knn,0.6989795918367347,0.7295918367346939,0.7551020408163265,0.022121921825182432,,brute,,,,,,,,,9,,,uniform
8,knn,0.7091836734693877,0.7306122448979592,0.7551020408163265,0.01864863967601743,,auto,,,,,,,,,5,,,uniform
136,knn,0.7040816326530612,0.7285714285714284,0.7551020408163265,0.022215858221507376,,brute,,,,,,,,,12,,,uniform
3908,mlp,0.14285714285714285,0.49489795918367346,0.75,0.2013335383618548,,,4e-05,,,"(5, 17)",,,,,,lbfgs,,
3896,mlp,0.14285714285714285,0.413265306122449,0.75,0.25125673295633966,,,4e-05,,,"(4, 17)",,,,,,lbfgs,,
3953,mlp,0.6326530612244898,0.6908163265306123,0.75,0.04814337188606304,,,4e-05,,,"(9, 14)",,,,,,lbfgs,,
2824,mlp,0.6581632653061225,0.7,0.75,0.03297039677837451,,,5e-06,,,"(13, 13)",,,,,,lbfgs,,
3161,mlp,0.6020408163265306,0.6846938775510204,0.75,0.048659669459454546,,,1.5000000000000002e-05,,,"(13, 14)",,,,,,lbfgs,,
2803,mlp,0.5867346938775511,0.6846938775510204,0.75,0.06536986684917127,,,5e-06,,,"(11, 16)",,,,,,lbfgs,,
2804,mlp,0.6122448979591837,0.6948979591836735,0.75,0.06168196432533639,,,5e-06,,,"(11, 17)",,,,,,lbfgs,,
2810,mlp,0.673469387755102,0.7142857142857143,0.75,0.027758103079051927,,,5e-06,,,"(12, 11)",,,,,,lbfgs,,
3591,mlp,0.45408163265306123,0.6173469387755102,0.75,0.1057981701700394,,,3e-05,,,"(7, 12)",,,,,,lbfgs,,
3596,mlp,0.5408163265306123,0.6265306122448979,0.75,0.07325649426856148,,,3e-05,,,"(7, 17)",,,,,,lbfgs,,
3154,mlp,0.6275510204081632,0.6989795918367347,0.75,0.041824288840651425,,,1.5000000000000002e-05,,,"(12, 19)",,,,,,lbfgs,,
3955,mlp,0.5918367346938775,0.6653061224489796,0.75,0.055102040816326546,,,4e-05,,,"(9, 16)",,,,,,lbfgs,,
3919,mlp,0.6326530612244898,0.6877551020408162,0.75,0.04556553788115532,,,4e-05,,,"(6, 16)",,,,,,lbfgs,,
3284,mlp,0.673469387755102,0.7091836734693878,0.75,0.030441701816686324,,,2e-05,,,"(9, 17)",,,,,,lbfgs,,
3961,mlp,0.14285714285714285,0.5806122448979593,0.75,0.22139330105629457,,,4e-05,,,"(10, 10)",,,,,,lbfgs,,
3958,mlp,0.6530612244897959,0.7030612244897958,0.75,0.03511153170221483,,,4e-05,,,"(9, 19)",,,,,,lbfgs,,
2787,mlp,0.5969387755102041,0.689795918367347,0.75,0.06142823242160167,,,5e-06,,,"(10, 12)",,,,,,lbfgs,,
2766,mlp,0.5561224489795918,0.676530612244898,0.75,0.07341267652491816,,,5e-06,,,"(8, 15)",,,,,,lbfgs,,
3485,mlp,0.6479591836734694,0.7163265306122449,0.75,0.03543623541670478,,,2.5e-05,,,"(12, 14)",,,,,,lbfgs,,
3723,mlp,0.37244897959183676,0.6193877551020408,0.75,0.14111916563241156,,,3.5000000000000004e-05,,,"(4, 12)",,,,,,lbfgs,,
4010,mlp,0.6581632653061225,0.7163265306122449,0.75,0.03673469387755102,,,4e-05,,,"(14, 11)",,,,,,lbfgs,,
3489,mlp,0.5663265306122449,0.689795918367347,0.75,0.07109250387081778,,,2.5e-05,,,"(12, 18)",,,,,,lbfgs,,
3493,mlp,0.4387755102040816,0.5693877551020409,0.75,0.10063314764031947,,,2.5e-05,,,"(13, 10)",,,,,,lbfgs,,
4001,mlp,0.6683673469387755,0.7153061224489796,0.75,0.03016682754917241,,,4e-05,,,"(13, 14)",,,,,,lbfgs,,
3503,mlp,0.6377551020408163,0.686734693877551,0.75,0.0426379232975024,,,2.5e-05,,,"(14, 8)",,,,,,lbfgs,,
3960,mlp,0.14285714285714285,0.5316326530612244,0.75,0.20472856645454313,,,4e-05,,,"(10, 9)",,,,,,lbfgs,,
2790,mlp,0.5663265306122449,0.6928571428571428,0.75,0.06592500124576772,,,5e-06,,,"(10, 15)",,,,,,lbfgs,,
3981,mlp,0.6683673469387755,0.7061224489795919,0.75,0.03284383048863485,,,4e-05,,,"(11, 18)",,,,,,lbfgs,,
3172,mlp,0.5612244897959183,0.6653061224489796,0.75,0.07103389503655967,,,1.5000000000000002e-05,,,"(14, 13)",,,,,,lbfgs,,
3538,mlp,0.6122448979591837,0.7061224489795919,0.75,0.05025963410622348,,,2.5e-05,,,"(16, 19)",,,,,,lbfgs,,
3968,mlp,0.6326530612244898,0.6918367346938775,0.75,0.050052034565023336,,,4e-05,,,"(10, 17)",,,,,,lbfgs,,
3169,mlp,0.6224489795918368,0.6836734693877551,0.75,0.040943678872936484,,,1.5000000000000002e-05,,,"(14, 10)",,,,,,lbfgs,,
2845,mlp,0.5459183673469388,0.6744897959183673,0.75,0.0696872288937301,,,5e-06,,,"(15, 10)",,,,,,lbfgs,,
3144,mlp,0.5357142857142857,0.6714285714285714,0.75,0.0765374146636701,,,1.5000000000000002e-05,,,"(12, 9)",,,,,,lbfgs,,
2865,mlp,0.6785714285714286,0.710204081632653,0.75,0.025077970872335712,,,5e-06,,,"(16, 18)",,,,,,lbfgs,,
3855,mlp,0.6683673469387755,0.7051020408163265,0.75,0.0287530669461334,,,3.5000000000000004e-05,,,"(15, 12)",,,,,,lbfgs,,
3666,mlp,0.6938775510204082,0.7163265306122449,0.75,0.020047839494273974,,,3e-05,,,"(13, 15)",,,,,,lbfgs,,
3752,mlp,0.45408163265306123,0.6040816326530611,0.75,0.10073656267905662,,,3.5000000000000004e-05,,,"(6, 17)",,,,,,lbfgs,,
3017,mlp,0.6479591836734694,0.7020408163265306,0.75,0.034240738235841874,,,1e-05,,,"(15, 14)",,,,,,lbfgs,,
3765,mlp,0.5816326530612245,0.6755102040816328,0.75,0.0539563431281726,,,3.5000000000000004e-05,,,"(7, 18)",,,,,,lbfgs,,
3021,mlp,0.673469387755102,0.7153061224489796,0.75,0.02649133670560647,,,1e-05,,,"(15, 18)",,,,,,lbfgs,,
3698,mlp,0.6887755102040817,0.7234693877551021,0.75,0.024869505320314154,,,3e-05,,,"(16, 11)",,,,,,lbfgs,,
3003,mlp,0.6632653061224489,0.7091836734693877,0.75,0.03274858476710453,,,1e-05,,,"(14, 12)",,,,,,lbfgs,,
2305,gradient_boost,0.6122448979591837,0.6908163265306123,0.75,0.05067228170585769,,,,,,,,0.1,,5,,,,
3038,mlp,0.6479591836734694,0.6908163265306124,0.75,0.042022980167293875,,,1e-05,,,"(17, 11)",,,,,,lbfgs,,
3689,mlp,0.6938775510204082,0.7275510204081633,0.75,0.01898068901810028,,,3e-05,,,"(15, 14)",,,,,,lbfgs,,
3055,mlp,0.413265306122449,0.5775510204081632,0.75,0.1258209195248845,,,1.5000000000000002e-05,,,"(4, 16)",,,,,,lbfgs,,
3674,mlp,0.6428571428571429,0.710204081632653,0.75,0.037547692842804264,,,3e-05,,,"(14, 11)",,,,,,lbfgs,,
2969,mlp,0.5510204081632653,0.6612244897959183,0.75,0.07248490055174713,,,1e-05,,,"(11, 14)",,,,,,lbfgs,,
2962,mlp,0.5969387755102041,0.7051020408163267,0.75,0.05527184719979933,,,1e-05,,,"(10, 19)",,,,,,lbfgs,,
2961,mlp,0.6326530612244898,0.7122448979591838,0.75,0.042881431407042224,,,1e-05,,,"(10, 18)",,,,,,lbfgs,,
3087,mlp,0.5357142857142857,0.6673469387755102,0.75,0.08696847245984701,,,1.5000000000000002e-05,,,"(7, 12)",,,,,,lbfgs,,
3846,mlp,0.6683673469387755,0.7071428571428571,0.75,0.031714837281469496,,,3.5000000000000004e-05,,,"(14, 15)",,,,,,lbfgs,,
3798,mlp,0.5867346938775511,0.6510204081632652,0.75,0.06450400256848614,,,3.5000000000000004e-05,,,"(10, 15)",,,,,,lbfgs,,
3801,mlp,0.6887755102040817,0.7224489795918367,0.75,0.02130674797736846,,,3.5000000000000004e-05,,,"(10, 18)",,,,,,lbfgs,,
3654,mlp,0.673469387755102,0.7071428571428572,0.75,0.031384809182101424,,,3e-05,,,"(12, 15)",,,,,,lbfgs,,
2942,mlp,0.6377551020408163,0.6816326530612244,0.75,0.04164965639175214,,,1e-05,,,"(9, 11)",,,,,,lbfgs,,
3819,mlp,0.6632653061224489,0.7091836734693877,0.75,0.02974975456553726,,,3.5000000000000004e-05,,,"(12, 12)",,,,,,lbfgs,,
2940,mlp,0.5255102040816326,0.6204081632653061,0.75,0.07940847534017845,,,1e-05,,,"(9, 9)",,,,,,lbfgs,,
3822,mlp,0.5816326530612245,0.676530612244898,0.75,0.05519644218897357,,,3.5000000000000004e-05,,,"(12, 15)",,,,,,lbfgs,,
2334,gradient_boost,0.6326530612244898,0.7040816326530612,0.75,0.04081632653061223,,,,,,,,0.11000000000000001,,7,,,,
3643,mlp,0.3979591836734694,0.6214285714285714,0.75,0.1275877498137678,,,3e-05,,,"(11, 16)",,,,,,lbfgs,,
3836,mlp,0.7142857142857143,0.7224489795918367,0.75,0.013916511935699849,,,3.5000000000000004e-05,,,"(13, 17)",,,,,,lbfgs,,
3270,mlp,0.4489795918367347,0.6255102040816327,0.75,0.10821138706198723,,,2e-05,,,"(8, 15)",,,,,,lbfgs,,
3108,mlp,0.47959183673469385,0.6224489795918368,0.75,0.09621101686794423,,,1.5000000000000002e-05,,,"(9, 9)",,,,,,lbfgs,,
2197,gradient_boost,0.6632653061224489,0.7173469387755103,0.75,0.03484361444686506,,,,,,,,0.060000000000000005,,13,,,,
3113,mlp,0.6683673469387755,0.7122448979591838,0.75,0.027304261551550302,,,1.5000000000000002e-05,,,"(9, 14)",,,,,,lbfgs,,
4028,mlp,0.6479591836734694,0.7061224489795919,0.75,0.03601910733616897,,,4e-05,,,"(15, 17)",,,,,,lbfgs,,
3195,mlp,0.6581632653061225,0.7,0.75,0.03481371859026935,,,1.5000000000000002e-05,,,"(16, 12)",,,,,,lbfgs,,
3361,mlp,0.6326530612244898,0.689795918367347,0.75,0.04381818480323241,,,2e-05,,,"(16, 10)",,,,,,lbfgs,,
124,knn,0.7040816326530612,0.7255102040816327,0.75,0.018648639676017407,,brute,,,,,,,,,6,,,uniform
94,knn,0.7040816326530612,0.7224489795918367,0.75,0.016326530612244903,,kd_tree,,,,,,,,,10,,,uniform
3262,mlp,0.5510204081632653,0.6459183673469387,0.75,0.06925256939166187,,,2e-05,,,"(7, 19)",,,,,,lbfgs,,
2529,gradient_boost,0.6581632653061225,0.7163265306122449,0.75,0.035141174199433814,,,,,,,,0.18000000000000002,,5,,,,
2589,mlp,0.6173469387755102,0.6714285714285715,0.75,0.045013765306352614,,,5e-06,,,"(10,)",,,,,,lbfgs,,
3343,mlp,0.7091836734693877,0.7234693877551021,0.75,0.015272070966424266,,,2e-05,,,"(14, 16)",,,,,,lbfgs,,
4173,mlp,0.6020408163265306,0.7020408163265306,0.75,0.05209081231877641,,,4.5e-05,,,"(13, 18)",,,,,,lbfgs,,
126,knn,0.7040816326530612,0.7214285714285714,0.75,0.016004476674855234,,brute,,,,,,,,,7,,,uniform
194,svm,0.6632653061224489,0.7081632653061225,0.75,0.028753066946133422,5.1,,,,auto,,rbf,,,,,,,
132,knn,0.7040816326530612,0.7224489795918367,0.75,0.016326530612244903,,brute,,,,,,,,,10,,,uniform
2592,mlp,0.7142857142857143,0.7336734693877551,0.75,0.013067600484556834,,,5e-06,,,"(13,)",,,,,,lbfgs,,
2593,mlp,0.6020408163265306,0.7020408163265306,0.75,0.05327664278451679,,,5e-06,,,"(14,)",,,,,,lbfgs,,
3211,mlp,0.6683673469387755,0.7224489795918367,0.75,0.028789257101358944,,,1.5000000000000002e-05,,,"(17, 16)",,,,,,lbfgs,,
4143,mlp,0.6887755102040817,0.7183673469387755,0.75,0.02050995024718548,,,4.5e-05,,,"(11, 12)",,,,,,lbfgs,,
3378,mlp,0.6479591836734694,0.7112244897959183,0.75,0.03785150406324776,,,2e-05,,,"(17, 15)",,,,,,lbfgs,,
88,knn,0.7040816326530612,0.7214285714285714,0.75,0.016004476674855234,,kd_tree,,,,,,,,,7,,,uniform
86,knn,0.7040816326530612,0.7255102040816327,0.75,0.018648639676017407,,kd_tree,,,,,,,,,6,,,uniform
4192,mlp,0.6785714285714286,0.7173469387755101,0.75,0.02613520096911365,,,4.5e-05,,,"(15, 13)",,,,,,lbfgs,,
4195,mlp,0.6632653061224489,0.713265306122449,0.75,0.033750684507227006,,,4.5e-05,,,"(15, 16)",,,,,,lbfgs,,
56,knn,0.7040816326530612,0.7224489795918367,0.75,0.016326530612244903,,ball_tree,,,,,,,,,10,,,uniform
4203,mlp,0.6581632653061225,0.7153061224489796,0.75,0.031185115897828828,,,4.5e-05,,,"(16, 12)",,,,,,lbfgs,,
2473,gradient_boost,0.6683673469387755,0.7051020408163264,0.75,0.030166827549172406,,,,,,,,0.16000000000000003,,5,,,,
50,knn,0.7040816326530612,0.7214285714285714,0.75,0.016004476674855234,,ball_tree,,,,,,,,,7,,,uniform
48,knn,0.7040816326530612,0.7255102040816327,0.75,0.018648639676017407,,ball_tree,,,,,,,,,6,,,uniform
3313,mlp,0.6326530612244898,0.7,0.75,0.03944111855119935,,,2e-05,,,"(12, 10)",,,,,,lbfgs,,
3311,mlp,0.5663265306122449,0.6826530612244898,0.75,0.0702823483988676,,,2e-05,,,"(12, 8)",,,,,,lbfgs,,
18,knn,0.7040816326530612,0.7224489795918367,0.75,0.016326530612244903,,auto,,,,,,,,,10,,,uniform
3265,mlp,0.14285714285714285,0.40102040816326534,0.75,0.23421868485781924,,,2e-05,,,"(8, 10)",,,,,,lbfgs,,
3293,mlp,0.41836734693877553,0.6489795918367347,0.75,0.11932232639372228,,,2e-05,,,"(10, 14)",,,,,,lbfgs,,
12,knn,0.7040816326530612,0.7214285714285714,0.75,0.016004476674855234,,auto,,,,,,,,,7,,,uniform
10,knn,0.7040816326530612,0.7255102040816327,0.75,0.018648639676017407,,auto,,,,,,,,,6,,,uniform
3289,mlp,0.5255102040816326,0.6673469387755102,0.75,0.07946090748543587,,,2e-05,,,"(10, 10)",,,,,,lbfgs,,
3250,mlp,0.42346938775510207,0.636734693877551,0.75,0.12787306283935138,,,2e-05,,,"(6, 19)",,,,,,lbfgs,,
3014,mlp,0.6581632653061225,0.6959183673469388,0.75,0.031218486817915014,,,1e-05,,,"(15, 11)",,,,,,lbfgs,,
3244,mlp,0.4387755102040816,0.5795918367346939,0.75,0.09969758520876927,,,2e-05,,,"(6, 13)",,,,,,lbfgs,,
3471,mlp,0.6428571428571429,0.6928571428571428,0.75,0.04124772026817904,,,2.5e-05,,,"(11, 12)",,,,,,lbfgs,,
4099,mlp,0.5510204081632653,0.6346938775510204,0.75,0.08692056913896674,,,4.5e-05,,,"(7, 16)",,,,,,lbfgs,,
4088,mlp,0.5714285714285714,0.6693877551020408,0.75,0.057668861840590994,,,4.5e-05,,,"(6, 17)",,,,,,lbfgs,,
2672,mlp,0.6071428571428571,0.7,0.75,0.05065172916730963,,,3.5000000000000004e-05,,,"(9,)",,,,,,lbfgs,,
3452,mlp,0.6224489795918368,0.7040816326530612,0.75,0.045405296859769344,,,2.5e-05,,,"(9, 17)",,,,,,lbfgs,,
4045,mlp,0.6479591836734694,0.7173469387755101,0.75,0.03572886000002367,,,4e-05,,,"(17, 10)",,,,,,lbfgs,,
2645,mlp,0.413265306122449,0.610204081632653,0.75,0.1183673469387755,,,2.5e-05,,,"(10,)",,,,,,lbfgs,,
3455,mlp,0.37244897959183676,0.5928571428571429,0.75,0.12920962437219605,,,2.5e-05,,,"(10, 8)",,,,,,lbfgs,,
3470,mlp,0.5969387755102041,0.6755102040816326,0.75,0.055384762224946565,,,2.5e-05,,,"(11, 11)",,,,,,lbfgs,,
4035,mlp,0.6428571428571429,0.6816326530612244,0.75,0.03659269607559409,,,4e-05,,,"(16, 12)",,,,,,lbfgs,,
2253,gradient_boost,0.6581632653061225,0.7204081632653061,0.75,0.036564230341161054,,,,,,,,0.08000000000000002,,13,,,,
198,svm,0.6530612244897959,0.7051020408163264,0.75,0.031017722762389125,5.6,,,,auto,,rbf,,,,,,,
4123,mlp,0.5663265306122449,0.6846938775510204,0.75,0.0668659384710444,,,4.5e-05,,,"(9, 16)",,,,,,lbfgs,,
4128,mlp,0.6683673469387755,0.713265306122449,0.75,0.030680196690556938,,,4.5e-05,,,"(10, 9)",,,,,,lbfgs,,
2665,mlp,0.7193877551020408,0.7295918367346939,0.75,0.011634443113256523,,,3e-05,,,"(16,)",,,,,,lbfgs,,
3316,mlp,0.6275510204081632,0.6846938775510203,0.7448979591836735,0.04950820192125799,,,2e-05,,,"(12, 13)",,,,,,lbfgs,,
